timestamp,open,high,low,close,volume
2023-07-13,447.9000,450.3800,447.4500,449.5600,72425200
2023-07-14,450.4800,451.3600,448.4900,449.2800,69815800
2023-07-17,449.1300,451.9300,449.0800,450.8400,52680200
2023-07-18,450.5000,454.8600,450.0500,454.1900,80668200
2023-07-19,455.0100,456.4300,454.1100,455.2000,65891700
2023-07-20,454.1700,455.1000,451.4400,452.1800,70591600
2023-07-21,453.9600,454.1700,452.1700,452.1800,71275600
2023-07-24,453.3700,455.0400,452.3000,454.2000,54023400
2023-07-25,453.9200,456.7400,453.8700,455.4400,55191200
2023-07-26,454.4700,456.9900,453.3800,455.5100,71052900
2023-07-27,459.0200,459.4400,451.5500,452.4900,92194400
2023-07-28,455.8800,457.7800,452.4900,456.9200,80011800
2023-07-31,457.4100,458.1600,456.0500,457.7900,62040400
2023-08-01,456.2700,457.2500,455.4900,456.4800,55291500
2023-08-02,453.2500,453.5200,449.3500,450.1300,93933400
2023-08-03,448.0400,450.7900,447.3700,448.8400,64276100
2023-08-04,450.7200,452.9000,446.2700,446.8100,100128900
2023-08-07,448.7100,450.8700,447.9900,450.7100,58357500
2023-08-08,448.0800,450.7000,445.2700,448.7500,71361300
2023-08-09,449.0300,449.2000,444.9600,445.7500,78789600
2023-08-10,448.1900,451.7000,444.7000,445.9100,93005500
2023-08-11,443.9700,446.7000,443.3500,445.6500,68690900
2023-08-14,444.7000,448.1100,444.3800,448.1100,47867400
2023-08-15,446.2700,446.6400,442.3000,442.8900,75707500
2023-08-16,442.4600,444.1800,439.5300,439.6400,80107200
2023-08-17,441.1600,441.4300,435.7500,436.2900,95711300
2023-08-18,433.3700,437.5700,433.0100,436.5000,98852000
2023-08-21,437.5500,440.1100,435.3200,439.3400,68719000
2023-08-22,441.1800,441.1800,437.5700,438.1500,64994200
2023-08-23,439.2500,443.6700,439.1000,443.0300,68441000
2023-08-24,444.6900,445.2200,436.8600,436.8900,88517300
2023-08-25,438.6800,441.3000,435.0000,439.9700,102325100
2023-08-28,442.2400,443.4000,439.9700,442.7600,61595400
2023-08-29,442.6500,449.4500,442.4600,449.1600,83081900
2023-08-30,449.5100,451.6700,448.7800,451.0100,69053900
2023-08-31,451.6500,452.8300,450.1600,450.3500,66084600
2023-09-01,453.1700,453.6700,449.6800,451.1900,58944100
2023-09-05,450.7300,451.0600,449.1700,449.2400,55166200
2023-09-06,448.4000,448.5100,443.8100,446.2200,70758500
2023-09-07,443.1100,445.5500,442.7500,444.8500,70355400
2023-09-08,444.9000,447.1100,444.5300,445.5200,61659700
2023-09-11,448.2400,448.7700,446.4700,448.4500,60180100
2023-09-12,446.9500,448.5300,445.3900,445.9900,67565400
2023-09-13,446.2200,447.7100,445.0800,446.5100,60199300
2023-09-14,449.0700,451.0800,447.7200,450.3600,83430800
2023-09-15,447.1400,447.4800,442.9200,443.3700,111848900
2023-09-18,443.0500,444.9700,442.5600,443.6300,55752200
2023-09-19,442.6800,443.2900,439.9400,442.7100,66514600
2023-09-20,444.0100,444.4400,438.4300,438.6400,82562600
2023-09-21,435.7000,435.9700,431.2300,431.3900,104095800
2023-09-22,432.4500,434.1000,429.9900,430.4200,100829700
2023-09-25,429.1700,432.2700,428.7200,432.2300,70874500
2023-09-26,429.0900,429.8200,425.0200,425.8800,96168400
2023-09-27,427.0900,427.6700,422.2900,426.0500,104705800
2023-09-28,425.4800,430.2500,424.8700,428.5200,92258300
2023-09-29,431.6700,431.8500,425.9100,427.4800,115111300
2023-10-02,426.6200,428.6000,424.4600,427.3100,83798600
2023-10-03,425.0600,427.3700,420.1800,421.5900,103760600
2023-10-04,422.0700,425.4300,420.5600,424.6600,87453000
2023-10-05,424.3600,425.3700,421.1700,424.5000,70142700
2023-10-06,421.9700,431.1300,420.6000,429.5400,113273300
2023-10-09,427.5800,432.8800,427.0100,432.2900,80374400
2023-10-10,432.9400,437.2200,432.5300,434.5400,78607300
2023-10-11,435.6400,436.5800,433.1800,436.3200,62451700
2023-10-12,436.9500,437.3400,431.2300,433.6600,81154200
2023-10-13,435.2100,436.4500,429.8800,431.5000,95143100
2023-10-16,433.8200,437.1400,433.5700,436.0400,75433200
2023-10-17,432.8100,438.1400,432.4500,436.0200,75324700
2023-10-18,434.1900,435.1800,429.0900,430.2100,93559800
2023-10-19,430.9500,432.8200,425.7300,426.4300,121323000
2023-10-20,425.9800,426.5400,421.0800,421.1900,123919900
2023-10-23,419.6100,424.4500,417.8000,420.4600,92035100
2023-10-24,422.6500,424.8200,420.7400,423.6300,78564200
2023-10-25,421.8900,421.9200,417.0200,417.5500,94223200
2023-10-26,416.4500,417.3300,411.6000,412.5500,115156800
2023-10-27,414.1900,414.6000,409.2100,410.6800,107367700
2023-10-30,413.5600,416.6800,412.2200,415.5900,86562700
2023-10-31,416.1800,418.5300,414.2100,418.2000,79665200
2023-11-01,419.2000,423.5000,418.6500,422.6600,98068100
2023-11-02,426.5800,430.9200,426.5600,430.7600,94938900
2023-11-03,433.1400,436.2900,433.0100,434.6900,100167800
2023-11-06,435.4700,436.1500,433.6800,435.6900,67831700
2023-11-07,435.6900,437.5900,434.5100,436.9300,64256100
2023-11-08,437.5500,438.0900,434.8700,437.2500,61746000
2023-11-09,438.4300,438.4700,433.4000,433.8400,83174400
2023-11-10,435.9800,440.9300,433.8300,440.6100,89462200
2023-11-13,439.2300,441.3300,438.4200,440.1900,52236100
2023-11-14,446.3200,450.0600,446.0900,448.7300,97176900
2023-11-15,450.1100,451.3800,448.8000,449.6800,77327600
2023-11-16,449.2200,450.5600,448.1200,450.2300,66665800
2023-11-17,450.2400,451.4200,449.2900,450.7900,83133200
2023-11-20,450.5300,455.1300,450.5200,454.2600,69936200
2023-11-21,453.1800,454.1300,451.9600,453.2700,49244600
2023-11-22,454.9800,456.3800,453.8900,455.0200,59394900
2023-11-24,455.0700,455.5000,454.7300,455.3000,29737400
2023-11-27,454.6500,455.4900,454.0800,454.4800,50506000
2023-11-28,454.0800,456.2700,453.5000,454.9300,62115000
2023-11-29,457.1500,458.3200,454.2000,454.6100,63146000
2023-11-30,455.4800,456.7600,453.3400,456.4000,79752700
2023-12-01,455.7700,459.6500,455.1600,459.1000,89183400
2023-12-04,455.6000,459.1200,454.3400,456.6900,72430900
2023-12-05,455.2600,457.5900,454.8700,456.6000,69793500
2023-12-06,458.8100,458.8400,454.3100,454.7600,69124700
2023-12-07,456.9100,458.9000,456.2900,458.2300,66995400
2023-12-08,457.4600,460.7500,457.2100,460.2000,83194400
2023-12-11,459.6900,462.1700,459.4700,461.9900,65002200
2023-12-12,461.6300,464.2000,460.6000,464.1000,68327600
2023-12-13,464.4900,470.7600,464.1200,470.5000,93278000
2023-12-14,472.5000,473.7300,469.2500,472.0100,119026000
2023-12-15,469.4900,470.7000,467.4300,469.3300,141553700
2023-12-18,470.9800,472.9800,469.8900,471.9700,70375300
2023-12-19,472.5300,474.9200,472.4500,474.8400,55761800
2023-12-20,473.9600,475.9000,467.8200,468.2600,102921000
2023-12-21,471.3300,472.9800,468.8400,472.7000,86667500
2023-12-22,473.8600,475.3800,471.7000,473.6500,67160400
2023-12-26,474.0700,476.5800,473.9900,475.6500,55387000
2023-12-27,475.4400,476.6600,474.8900,476.5100,68000300
2023-12-28,476.8800,477.5500,476.2600,476.6900,77158100
2023-12-29,476.4900,477.0300,473.3000,475.3100,122283100
2024-01-02,472.1600,473.6700,470.4900,472.6500,123623700
2024-01-03,470.4300,471.1900,468.1700,468.7900,103585900
2024-01-04,468.3000,470.9600,467.0500,467.2800,84232200
2024-01-05,467.4900,470.4400,466.4300,467.9200,86118900
2024-01-08,468.4300,474.7500,468.3000,474.6000,74879100
2024-01-09,471.8700,474.9300,471.3500,473.8800,65931400
2024-01-10,474.1600,477.4500,473.8700,476.5600,67310600
2024-01-11,477.5900,478.1200,472.2600,476.3500,77940700
2024-01-12,477.8400,478.6000,475.2300,476.6800,58026400
2024-01-16,475.2600,476.6100,473.0600,474.9300,85014900
2024-01-17,471.8200,472.7900,469.8700,472.2900,68843900
2024-01-18,474.0100,477.0600,472.4200,476.4900,91856200
2024-01-19,477.6500,482.7200,476.5400,482.4300,110834500
2024-01-22,484.0100,485.2200,482.7800,483.4500,75844900
2024-01-23,484.0100,485.1100,482.8900,484.8600,49945300
2024-01-24,487.8100,488.7700,484.8800,485.3900,81765000
2024-01-25,487.5800,488.3100,485.3900,488.0300,72525000
2024-01-26,487.5900,489.1200,486.5400,487.4100,76641600
2024-01-29,487.7300,491.4200,487.1700,491.2700,61322800
2024-01-30,490.5600,491.6200,490.1100,490.8900,58618400
2024-01-31,488.6200,489.0800,482.8600,482.8800,126011100
2024-02-01,484.6300,489.2300,483.8000,489.2000,91891600
2024-02-02,489.6500,496.0500,489.3000,494.3500,99228200
2024-02-05,493.7000,494.3800,490.2300,492.5500,75757100
2024-02-06,493.5200,494.3200,492.0500,493.9800,55918600
2024-02-07,496.2900,498.5300,495.3600,498.1000,70556500
2024-02-08,498.1000,498.7100,497.2600,498.3200,52343600
2024-02-09,498.8400,501.6500,498.4900,501.2000,63979400
2024-02-12,501.1700,503.5000,500.2400,500.9800,56502300
2024-02-13,494.5300,497.0900,490.7200,494.0800,113099200
2024-02-14,496.7900,499.0700,494.4000,498.5700,68387800
2024-02-15,499.2900,502.2000,498.8000,502.0100,61683000
2024-02-16,501.7000,502.8700,498.7500,499.5100,75532900
2024-02-20,497.7200,498.4100,494.4500,496.7600,71736700
2024-02-21,495.4200,497.3700,493.5600,497.2100,59293400
2024-02-22,504.0100,508.4900,503.0200,507.5000,76402500
2024-02-23,509.2700,510.1300,507.1000,507.8500,61321800
2024-02-26,508.3000,508.7500,505.8600,505.9900,50386700
2024-02-27,506.7000,507.1600,504.7500,506.9300,48854500
2024-02-28,505.3300,506.8600,504.9600,506.2600,56506600
2024-02-29,508.0700,509.7400,505.3500,508.0800,83924800
2024-03-01,508.9800,513.2900,508.5600,512.8500,76844800
2024-03-04,512.0300,514.2000,512.0000,512.3000,49799300
2024-03-05,510.2400,510.7000,504.9100,507.1800,72855600
2024-03-06,510.5500,512.0700,508.4200,509.7500,68382400
2024-03-07,513.1400,515.8900,509.8100,514.8100,58652100
2024-03-08,515.4600,518.2200,511.1300,511.7200,86532500
2024-03-11,510.4800,511.8800,508.5000,511.2800,62557200
2024-03-12,513.4500,517.3800,510.8600,516.7800,73114400
2024-03-13,517.1100,517.2900,514.4900,515.9700,55104100
2024-03-14,516.9700,517.1300,511.8200,514.9500,110171800
2024-03-15,510.2100,511.7000,508.1200,509.8300,107646300
2024-03-18,514.0000,515.4800,512.4400,512.8600,88893300
2024-03-19,512.1500,516.0000,511.1200,515.7100,60755300
2024-03-20,515.7700,520.6200,515.0800,520.4800,69594600
2024-03-21,523.3900,524.1100,521.9100,522.2000,60256100
2024-03-22,522.1100,522.6100,520.9700,521.2100,79070800
2024-03-25,519.8000,520.9500,519.6100,519.7700,48512100
2024-03-26,521.2300,521.5800,518.4000,518.8100,65463700
2024-03-27,521.7100,523.2100,519.4900,523.1700,82999800
2024-03-28,523.2100,524.6100,522.7800,523.0700,96294900
2024-04-01,523.8300,524.3800,520.9700,522.1600,62477500
2024-04-02,518.2400,518.9800,516.4800,518.8400,74230300
2024-04-03,517.7200,520.9500,517.6700,519.4100,59155800
2024-04-04,523.5200,523.8700,512.7600,513.0700,96858100
2024-04-05,514.4600,520.4400,514.0100,518.4300,74546500
2024-04-08,519.1500,520.1800,517.8900,518.7200,48401800
2024-04-09,520.5000,520.7500,514.3500,519.3200,68049200
2024-04-10,513.4800,516.1600,512.0900,514.1200,82652800
2024-04-11,515.6800,519.4800,512.0800,518.0000,70099000
2024-04-12,514.3700,515.8200,509.0800,510.8500,92561100
2024-04-15,515.1300,515.3000,503.5800,504.4500,92101400
2024-04-16,504.9400,506.5000,502.2100,503.5300,73484000
2024-04-17,506.0500,506.2200,499.1200,500.5500,75910300
2024-04-18,501.9800,504.1300,498.5600,499.5200,74548100
2024-04-19,499.4400,500.4600,493.8600,495.1600,102212600
2024-04-22,497.8300,502.3800,495.4300,499.7200,67961000
2024-04-23,501.7800,506.0900,499.5300,505.6500,64633600
2024-04-24,506.5600,507.3700,503.1300,505.4100,55928100
2024-04-25,499.1800,504.2700,497.4900,503.4900,69122400
2024-04-26,506.3500,509.8800,505.7000,508.2600,64306100
2024-04-29,510.0900,510.7500,507.2500,510.0600,46415400
2024-04-30,508.5600,509.5600,501.9800,501.9800,77483600
2024-05-01,501.3800,508.1900,499.8700,500.3500,80242800
2024-05-02,504.1500,505.8900,499.5500,505.0300,62550200
2024-05-03,511.1600,512.5500,508.5600,511.2900,72756700
2024-05-06,513.7500,516.6100,513.3000,516.5700,47264700
2024-05-07,517.5600,518.5700,516.4500,517.1400,52561300
2024-05-08,515.2600,517.7400,515.1400,517.1900,42047200
2024-05-09,517.3800,520.2100,516.7100,520.1700,43643700
2024-05-10,521.8100,522.6400,519.5900,520.8400,52233200
2024-05-13,522.5600,522.6700,519.7400,520.9100,36716400
2024-05-14,521.1100,523.8300,520.5600,523.3000,57535900
2024-05-15,525.8300,530.0800,525.1800,529.7800,59504900
2024-05-16,529.8800,531.5200,528.5400,528.6900,50244800
2024-05-17,528.8100,529.5200,527.3200,529.4500,59187600
2024-05-20,529.5700,531.5600,529.1700,530.0600,37764200
2024-05-21,529.2800,531.5200,529.0700,531.3600,33437000
2024-05-22,530.6500,531.3800,527.6000,529.8300,48390000
2024-05-23,532.9600,533.0700,524.7200,525.9600,57211200
2024-05-24,527.8500,530.2700,526.8800,529.4400,41291100
2024-05-28,530.2700,530.5100,527.1100,529.8100,36269600
2024-05-29,525.6800,527.3100,525.3700,526.1000,45190300
2024-05-30,524.5200,525.2000,521.3300,522.6100,46377600
2024-05-31,523.5900,527.5000,518.3600,527.3700,90785800
2024-06-03,529.0200,529.3100,522.6000,527.8000,46835700
2024-06-04,526.4600,529.1500,524.9600,528.3900,34632700
2024-06-05,530.7700,534.6900,528.7300,534.6700,47610400
2024-06-06,534.9800,535.4200,532.6800,534.6600,30808500
2024-06-07,533.6600,536.8900,532.5400,534.0100,43224500
2024-06-10,533.1800,535.9900,532.5700,535.6600,35686100
2024-06-11,534.0700,537.0100,532.0500,536.9500,36383400
2024-06-12,541.6300,544.1200,540.3000,541.3600,63251300
2024-06-13,543.1500,543.3300,539.5900,542.4500,44760900
2024-06-14,540.8800,542.8100,539.8500,542.7800,40089900
2024-06-17,542.0800,548.5300,541.6100,547.1000,55839500
2024-06-18,547.1600,548.6200,546.7300,548.4900,41376400
2024-06-20,549.4400,550.1200,545.1800,547.0000,70328200
2024-06-21,544.4000,545.6500,543.0200,544.5100,64338600
2024-06-24,544.3300,546.9500,542.6200,542.7400,45528700
2024-06-25,543.9900,545.2000,542.4400,544.8300,37936200
2024-06-26,543.6900,546.2400,543.0300,545.5100,38550600
2024-06-27,545.3700,546.9600,544.6100,546.3700,35041500
2024-06-28,547.1600,550.2800,542.9500,544.2200,76144500
2024-07-01,545.6300,545.8800,542.5200,545.3400,40297800
2024-07-02,543.7000,549.0100,543.6500,549.0100,40434800
2024-07-03,548.6900,551.8300,548.6500,551.4600,32789900
2024-07-05,551.7700,555.0500,551.1200,554.6400,41488400
2024-07-08,555.4400,556.2500,554.1900,555.2800,36110500
2024-07-09,556.2600,557.1800,555.5200,555.8200,27289700
2024-07-10,557.0700,561.6700,556.7700,561.3200,38701200
2024-07-11,561.4400,562.3300,555.8300,556.4800,53054200
2024-07-12,557.6300,563.6700,557.1500,559.9900,53084400
2024-07-15,562.0300,564.8400,559.6300,561.5300,40584300
2024-07-16,562.8700,565.1600,562.1000,564.8600,36475300
2024-07-17,558.8000,560.5100,556.6100,556.9400,57119000
2024-07-18,558.5100,559.5200,550.4300,552.6600,56270400
2024-07-19,552.4200,554.0800,547.9100,548.9900,65509100
2024-07-22,553.0000,555.2700,551.0200,554.6500,43346700
2024-07-23,554.5400,556.7400,553.2800,553.7800,34439600
2024-07-24,548.8600,549.1700,540.2900,541.2300,74515300
2024-07-25,541.3500,547.4600,537.4500,538.4100,61158300
2024-07-26,542.2800,547.1900,541.4900,544.4400,53763800
2024-07-29,546.0200,547.0500,542.7200,544.7600,39515800
2024-07-30,546.2600,547.3400,538.5200,542.0000,46853600
2024-07-31,548.9800,553.5000,547.5800,550.8100,65663400
2024-08-01,552.5700,554.8700,539.4300,543.0100,76428700
2024-08-02,535.7500,536.9900,528.6000,532.9000,82789100
2024-08-05,511.6400,523.5800,510.2700,517.3800,146267400
2024-08-06,519.2200,529.7500,517.8700,522.1500,84826300
2024-08-07,528.4700,531.5900,518.0500,518.6600,70698300
2024-08-08,523.9100,531.2900,521.8400,530.6500,63276600
2024-08-09,529.8100,534.5100,528.5600,532.9900,45619600
2024-08-12,534.2100,535.7300,530.9500,533.2700,42542100
2024-08-13,536.5300,542.2800,536.2800,542.0400,52333100
2024-08-14,542.8500,544.9600,540.1200,543.7500,42446900
2024-08-15,549.5000,553.3600,548.8800,553.0700,60846800
2024-08-16,551.4200,555.0200,551.2600,554.3100,44430700
2024-08-19,554.7300,559.6100,553.8600,559.6100,39121800
2024-08-20,559.1500,560.8400,557.3300,558.7000,33732300
2024-08-21,559.7700,562.1100,554.7300,560.6200,41514600
2024-08-22,562.5600,563.1800,554.9800,556.2200,56121500
2024-08-23,559.5300,563.0900,557.2900,562.1300,50639400
2024-08-26,563.1800,563.9100,559.0500,560.7900,35788600
2024-08-27,559.4900,562.0600,558.3200,561.5600,32693900
2024-08-28,561.2100,561.6500,555.0400,558.3000,41066000
2024-08-29,560.3100,563.6800,557.1800,558.3500,38715200
2024-08-30,560.7700,564.2000,557.1400,563.6800,62700100
2024-09-03,560.4700,560.8100,549.5100,552.0800,60600100
2024-09-04,550.2000,554.4300,549.4600,550.9500,47224900
2024-09-05,550.8900,553.8000,547.1000,549.6100,44264300
2024-09-06,549.9400,551.6000,539.4400,540.3600,68493800
2024-09-09,544.6500,547.7100,542.6800,546.4100,40445800
2024-09-10,548.3600,549.1500,543.3800,548.7900,36394600
2024-09-11,548.7000,555.3600,539.9600,554.4200,75248600
2024-09-12,555.0100,559.4000,552.7400,559.0900,51819600
2024-09-13,559.7100,563.0300,559.4500,562.0100,39310500
2024-09-16,561.7400,563.1100,559.9000,562.8400,36656100
2024-09-17,565.1000,566.5800,560.7900,563.0700,49321000
2024-09-18,563.7400,568.6900,560.8300,561.4000,59044900
2024-09-19,571.0100,572.8800,568.0800,570.9800,75315500
2024-09-20,567.8400,569.3100,565.1700,568.2500,77503100
2024-09-23,569.3400,570.3300,568.1000,569.6700,44116900
2024-09-24,570.4800,571.3600,567.6000,571.3000,46805700
2024-09-25,571.1400,571.8900,568.9100,570.0400,38428600
2024-09-26,574.3800,574.7100,569.9000,572.3000,48336000
2024-09-27,573.3900,574.2200,570.4200,571.4700,42100900
2024-09-30,570.4200,574.3800,568.0800,573.7600,63557400
2024-10-01,573.4000,574.0600,566.0000,568.6200,72668800
2024-10-02,567.7100,569.9000,565.2700,568.8600,38097800
2024-10-03,567.3600,569.8000,565.4900,567.8200,40846500
2024-10-04,572.3500,573.3600,568.1000,572.9800,42939100
2024-10-07,571.3000,571.9600,566.6300,567.8000,49964700
2024-10-08,570.4200,573.7800,569.5300,573.1700,37398700
2024-10-09,573.1600,577.7100,572.5500,577.1400,37912200
2024-10-10,575.7700,577.5800,574.4900,576.1300,44138100
2024-10-11,576.0500,580.3300,575.9100,579.5800,42268000
2024-10-14,581.2200,585.2700,580.7300,584.3200,36217200
2024-10-15,584.5900,584.9000,578.5400,579.7800,54203600
2024-10-16,579.7800,582.8300,578.9600,582.3000,30725400
2024-10-17,585.9100,586.1200,582.1600,582.3500,34393700
2024-10-18,584.0700,585.3900,582.5800,584.5900,37416800
2024-10-21,583.8500,584.8500,580.6000,583.6300,36439000
2024-10-22,581.0500,584.5000,580.3800,583.3200,34183800
2024-10-23,581.2600,581.7100,574.4200,577.9900,49314600
2024-10-24,579.9800,580.0600,576.5700,579.2400,34979900
2024-10-25,581.5100,584.4600,578.0800,579.0400,47268200
2024-10-28,582.5800,582.7100,580.5200,580.8300,30174700
2024-10-29,579.8500,582.9100,578.4300,581.7700,42899700
2024-10-30,581.2900,583.3200,579.2900,580.0100,41435800
2024-10-31,575.5600,575.6300,568.4400,568.6400,60182500
2024-11-01,571.3200,575.5500,570.6200,571.0400,45667500
2024-11-04,571.1800,572.5000,567.8900,569.8100,38217000
2024-11-05,570.7400,576.7400,570.5200,576.7000,39478300
2024-11-06,589.2000,591.9300,585.3900,591.0400,68182000
2024-11-07,593.0800,596.6500,593.0000,595.6100,47233200
2024-11-08,596.1700,599.6400,596.1700,598.1900,46444900
2024-11-11,599.8100,600.1700,597.0000,598.7600,37586800
2024-11-12,598.6800,599.2900,594.3700,596.9000,43006100
2024-11-13,597.3700,599.2300,594.9600,597.1900,47388600
2024-11-14,597.3200,597.8100,592.6500,593.3500,38904100
2024-11-15,589.7200,590.2000,583.8600,585.7500,75988800
2024-11-18,586.2200,589.4900,585.3400,588.1500,37001700
2024-11-19,584.7100,591.0400,584.0300,590.3000,49412000
2024-11-20,590.3800,590.7900,584.6300,590.5000,50032600
2024-11-21,593.4000,595.1200,587.4500,593.6700,46750300
2024-11-22,593.6600,596.1500,593.1500,595.5100,38226400
2024-11-25,599.5200,600.8600,595.2000,597.5300,42441400
2024-11-26,598.8000,601.3300,598.0700,600.6500,45621300
2024-11-27,600.4600,600.8500,597.2800,598.8300,34000200
2024-11-29,599.6600,603.3500,599.3800,602.5500,30177400
2024-12-02,602.9700,604.3200,602.4700,603.6300,31746000
2024-12-03,603.3900,604.1600,602.3400,603.9100,26906600
2024-12-04,605.6300,607.9100,604.9500,607.6600,42787600
2024-12-05,607.6600,608.4800,606.3000,606.6600,28762200
2024-12-06,607.4400,609.0700,607.0200,607.8100,31241500
2024-12-09,607.6900,607.8600,604.0800,604.6800,34742700
2024-12-10,605.3700,605.8000,602.1300,602.8000,37234500
2024-12-11,605.7800,608.4300,605.5000,607.4600,28677700
2024-12-12,606.5800,607.1600,604.3300,604.3300,31543800
2024-12-13,606.4000,607.1300,602.8100,604.2100,35904700
2024-12-16,606.0000,607.7800,605.2100,606.7900,43695200
2024-12-17,604.1900,605.1700,602.8900,604.2900,55773500
2024-12-18,603.9800,606.4100,585.8900,586.2800,108248700
2024-12-19,591.3600,593.0000,585.8500,586.1000,85919500
2024-12-20,581.7700,595.7500,580.9100,591.1500,125716700
2024-12-23,590.8900,595.3000,587.6600,594.6900,57635800
2024-12-24,596.0600,601.3400,595.4700,601.3000,33160100
2024-12-26,599.5000,602.4800,598.0800,601.3400,41219100
2024-12-27,597.5400,597.7800,590.7600,595.0100,64969300
2024-12-30,587.8900,591.7400,584.4100,588.2200,56578800
2024-12-31,589.9100,590.6400,584.4200,586.0800,57052700
2025-01-02,589.3900,591.1300,580.5000,584.6400,50204000
2025-01-03,587.5300,592.6000,586.4300,591.9500,37888500
2025-01-06,596.2700,599.7000,593.6000,595.3600,47679400
2025-01-07,597.4200,597.7500,586.7800,588.6300,60393100
2025-01-08,588.7000,590.5800,585.2000,589.4900,47304700
2025-01-10,585.8800,585.9500,578.5500,580.4900,73105000
2025-01-13,575.7700,581.7500,575.3500,581.3900,47910100
2025-01-14,584.3600,585.0000,578.3500,582.1900,48420600
2025-01-15,590.3300,593.9400,589.2000,592.7800,56900200
2025-01-16,594.1700,594.3500,590.9300,591.6400,43319700
2025-01-17,596.9600,599.3600,595.6100,597.5800,58070600
2025-01-21,600.6700,603.0600,598.6700,603.0500,42532900
2025-01-22,605.9200,607.8200,605.3600,606.4400,48196000
2025-01-23,605.8000,609.7500,605.5200,609.7500,41152100
2025-01-24,609.8100,610.7800,606.8000,607.9700,34604700
2025-01-27,594.8100,599.6900,594.6400,599.3700,70361100
2025-01-28,600.6200,605.3700,597.2500,604.5200,44433300
2025-01-29,603.7200,604.1300,599.2200,601.8100,37177400
2025-01-30,603.9600,606.6000,600.7200,605.0400,39281300
2025-01-31,607.5000,609.9600,601.0500,601.8200,66566900
2025-02-03,592.6700,600.2900,590.4900,597.7700,65857200
2025-02-04,597.8300,602.3000,597.2800,601.7800,33457800
2025-02-05,600.6400,604.3700,598.5800,604.2200,30653100
2025-02-06,605.9900,606.4500,602.6300,606.3200,35771500
2025-02-07,606.8900,608.1300,600.0500,600.7700,50788500
2025-02-10,604.0300,605.5000,602.7400,604.8500,26048700
2025-02-11,602.5500,605.8600,602.4300,605.3100,30056700
2025-02-12,599.2000,604.5500,598.5100,603.3600,45076100
2025-02-13,604.4800,609.9400,603.2000,609.7300,40921300
2025-02-14,609.9400,610.9900,609.0700,609.7000,26910400
2025-02-18,610.8800,611.4900,608.3800,611.4900,26749000
2025-02-19,610.0800,613.2300,609.5600,612.9300,31011100
2025-02-20,611.5400,611.6800,607.0200,610.3800,36554000
2025-02-21,610.1600,610.3000,599.4700,599.9400,76519800
2025-02-24,602.0200,603.0300,596.4900,597.2100,50737200
2025-02-25,597.1500,597.8900,589.5600,594.2400,58266500
2025-02-26,595.9300,599.5800,591.8600,594.5400,43321600
2025-02-27,596.8500,598.0200,584.6500,585.0500,74196700
2025-02-28,585.5600,594.7200,582.4400,594.1800,88744100
2025-03-03,596.1800,597.3400,579.9000,583.7700,74249200
2025-03-04,579.7100,585.3900,572.2500,576.8600,109648200
2025-03-05,576.6900,584.8800,573.0800,583.0600,71230500
2025-03-06,575.4800,580.1700,570.1200,572.7100,80094900
2025-03-07,570.9000,577.3900,565.6300,575.9200,81158800
2025-03-10,567.5900,569.5400,555.5900,560.5800,99326600
2025-03-11,559.4000,564.0200,552.0200,555.9200,88102100
2025-03-12,562.1700,563.1100,553.6900,558.8700,69588200
2025-03-13,558.4900,559.1100,549.6800,551.4200,74079400
2025-03-14,556.1100,563.8300,551.4900,562.8100,62660300
2025-03-17,562.7900,569.7100,562.3500,567.1500,49008700
2025-03-18,564.8000,565.0200,559.0600,561.0200,66041400
2025-03-19,562.8300,570.9500,561.6300,567.1300,66556000
2025-03-20,563.3300,570.5700,562.6000,565.4900,62958200
2025-03-21,559.2800,564.8900,558.0300,563.9800,83763000
2025-03-24,570.8000,575.1500,570.2000,574.0800,58766800
2025-03-25,575.3000,576.4100,573.6900,575.4600,38355700
2025-03-26,575.1900,576.3300,567.1900,568.5900,51848300
2025-03-27,567.1800,570.9000,564.9400,567.0800,42164200
2025-03-28,565.5300,566.2700,555.0700,555.6600,71662700
2025-03-31,549.8300,560.7100,546.8700,559.3900,95328200
2025-04-01,557.4500,562.9400,553.6800,560.9700,54609600
2025-04-02,555.0500,567.4200,554.8100,564.5200,76014500
2025-04-03,545.1100,547.9700,536.7000,536.7000,125986000
2025-04-04,523.6700,525.8700,505.0600,505.2800,217965100
2025-04-07,489.1900,523.1700,481.8000,504.3800,256611400
2025-04-08,521.8600,524.9800,489.1600,496.4800,165816600
2025-04-09,493.4400,548.6200,493.0500,548.6200,241867300
2025-04-10,532.1700,533.5000,509.3200,524.5800,162331200
2025-04-11,523.0100,536.4300,520.0700,533.9400,97866300
2025-04-14,544.0500,544.2800,533.8600,539.1200,68034000
2025-04-15,539.6700,543.2300,536.8100,537.6100,56892900
2025-04-16,531.6800,537.8900,520.2900,525.6600,83484800
2025-04-17,527.6400,531.1700,523.9100,526.4100,79868100
2025-04-21,521.1600,521.7000,508.4600,513.8800,69368100
2025-04-22,520.1400,529.3000,519.1900,527.2500,75948100
2025-04-23,540.4300,545.4300,533.8800,535.4200,90590700
2025-04-24,536.7200,547.4300,535.4500,546.6900,64150400
2025-04-25,546.6500,551.0500,543.6900,550.6400,61119600
2025-04-28,551.3900,553.5500,545.0200,550.8500,47613800
2025-04-29,548.9100,555.4500,548.5500,554.3200,47775100
